"bathrooms","bedrooms","levels","livingArea","price","pricePerSquareFoot","garageSpaces","hasGarage","parking","pool","spa","homeType","isNewConstruction","yearBuilt","mild_uout","extr_uout","mout","f.price","f.yearBuilt"
1,2,"one",1080,3e+05,278,"0","0","1","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Medium-Low","Old"
3,3,"two",1468,245000,167,"2","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-Low","Old"
3,4,"two",2640,370000,140,"2","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
3,4,"two",2832,299900,106,"0","0","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-Low","Old"
2,5,"two",2195,179550,82,"0","0","1","0","0","MULTI_FAMILY","0",1900,"0","0",0,"Low","Historic"
2,3,"one",1183,174900,148,"0","0","1","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Low","Old"
2,3,"one",1152,249900,217,"1","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
1,2,"one",900,250000,278,"0","0","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-Low","Old"
3,3,"two",1532,185000,121,"0","0","0","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Low","Old"
2,3,"one",1600,324900,203,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
3,2,"two",1614,359000,222,"0","0","1","0","0","TOWNHOUSE","0",2002,"0","0",0,"Medium-High","Recent"
2,4,"one",1450,230000,159,"0","0","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Medium-Low","Old"
5,6,"two",4956,589000,119,"0","0","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"High","Recent"
3,3,"two",2053,320000,156,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-Low","Recent"
3,4,"two",2720,299900,110,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-Low","New"
3,4,"two",2343,389900,166,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-High","Recent"
2,3,"one",1100,180000,164,"1","1","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Low","Old"
2,3,"one",1301,199900,154,"0","0","1","0","0","SINGLE_FAMILY","0",1969,"0","0",0,"Low","Old"
1,3,"one",1565,145000,93,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Low","Old"
4,4,"two",2976,4e+05,134,"0","0","0","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-High","Old"
1,2,"one",780,299000,383,"0","0","0","0","0","SINGLE_FAMILY","0",1980,"0","0",1,"Medium-Low","Old"
2,4,"one",1536,165000,107,"0","0","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Low","Old"
2,3,"one",1080,229000,212,"0","0","0","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
1,3,"one",1368,40000,29,"0","0","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Low","Old"
4,4,"two",3572,475000,133,"0","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Medium-High","Old"
2,3,"one",1274,199900,157,"0","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Low","Recent"
2,3,"one",1092,243000,223,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-Low","Old"
4,5,"two",2824,389000,138,"2","1","1","1","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
3,5,"two",2536,350000,138,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
2,4,"two",1440,199900,139,"0","0","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Low","Old"
3,2,"one",1184,569900,481,"0","0","1","1","0","CONDO","0",2008,"0","0",1,"High","Recent"
3,7,"two",3144,269900,86,"0","0","1","0","0","SINGLE_FAMILY","0",1960,"0","0",1,"Medium-Low","Old"
4,3,"three or more",1720,799000,465,"2","1","1","0","0","TOWNHOUSE","0",2001,"0","0",1,"High","Recent"
2,3,"two",1984,65294,33,"0","0","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Low","Old"
4,5,"two",3086,495000,160,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"High","New"
3,4,"two",2986,315000,105,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
2,3,"one",1251,3e+05,240,"0","0","1","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Medium-Low","Old"
2,3,"one",2396,379900,159,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-High","Recent"
2,1,"one",1028,93000,90,"0","0","1","0","0","SINGLE_FAMILY","0",1917,"0","0",0,"Low","Historic"
2,3,"one",1872,309900,166,"2","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-Low","Old"
3,4,"two",1400,230000,164,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
3,4,"three or more",1464,285000,195,"0","0","0","0","0","CONDO","0",1963,"0","0",0,"Medium-Low","Old"
1,3,"one",1250,170000,136,"0","1","1","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Low","Old"
4,4,"two",4193,650000,155,"2","1","1","1","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
2,2,"one",1202,80000,67,"0","0","1","0","0","CONDO","0",2003,"0","0",0,"Low","Recent"
2,3,"one",1870,314900,168,"0","0","0","0","0","SINGLE_FAMILY","0",1927,"0","0",0,"Medium-Low","Old"
4,4,"three or more",3400,699500,206,"0","1","1","0","0","TOWNHOUSE","0",2019,"0","0",0,"High","New"
2,3,"one",1922,724000,377,"0","0","1","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"High","Old"
2,3,"one",1605,223900,140,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
1,2,"one",950,160000,168,"0","0","1","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Low","Old"
3,4,"two",2000,650000,325,"0","0","1","0","0","SINGLE_FAMILY","0",2019,"0","0",0,"High","New"
2,3,"two",1512,285000,188,"0","0","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-Low","Old"
2,3,"one",1100,199900,182,"0","0","0","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Low","Old"
1,1,"two",587,259900,443,"0","0","0","0","0","TOWNHOUSE","0",1978,"0","0",1,"Medium-Low","Old"
5,5,"three or more",5057,779900,154,"0","1","1","1","0","SINGLE_FAMILY","0",1994,"0","0",0,"High","Old"
3,2,"two",1412,194900,138,"0","0","1","0","0","TOWNHOUSE","0",2001,"0","0",0,"Low","Recent"
1,3,"one",912,105000,115,"0","0","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Low","Old"
3,5,"two",2560,359000,140,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Medium-High","Old"
5,4,"two",3973,439900,111,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
3,3,"two",1718,439000,256,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
5,5,"one",5338,949000,178,"0","1","1","1","0","SINGLE_FAMILY","0",1973,"0","0",0,"High","Old"
3,4,"two",2537,243000,96,"2","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-Low","New"
2,3,"one",1344,93900,70,"0","0","0","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Low","Recent"
2,3,"one",1248,169400,136,"1","1","1","0","0","SINGLE_FAMILY","0",1952,"0","0",0,"Low","Old"
2,3,"one",2151,445000,207,"0","0","0","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-High","Old"
2,3,"one",1804,74999,42,"0","0","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Low","Old"
5,6,"two",4128,759000,184,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"High","Recent"
4,3,"two",1886,385000,204,"2","1","1","0","0","TOWNHOUSE","0",2005,"0","0",0,"Medium-High","Recent"
5,5,"two",3287,449985,137,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
2,2,"two",1372,219900,160,"0","0","1","0","0","CONDO","0",1973,"0","0",0,"Low","Old"
3,4,"two",2644,355900,135,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
1,3,"one",912,94900,104,"0","0","0","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,4,"two",2914,360000,124,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
3,4,"two",1891,221000,117,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"Low","Old"
2,3,"one",1680,239000,142,"0","0","0","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
2,3,"one",1658,250000,151,"2","1","1","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
4,5,"two",3078,389900,127,"0","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
2,3,"one",2454,395000,161,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-High","New"
3,3,"one",1154,165000,143,"0","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Low","Recent"
2,3,"one",1764,230000,130,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
2,2,"one",1568,339900,217,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-High","Old"
2,2,"three or more",1174,399900,341,"0","0","0","0","0","CONDO","0",2008,"0","0",0,"Medium-High","Recent"
4,4,"two",3744,815000,218,"2","1","1","0","1","SINGLE_FAMILY","0",1992,"0","0",0,"High","Old"
5,5,"two",6821,739000,108,"2","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",1,"High","Recent"
3,3,"one",1816,549990,303,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
2,4,"one",1776,268500,151,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
3,4,"two",2146,395000,184,"2","1","1","0","1","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
2,2,"one",2350,590000,251,"0","0","1","0","0","TOWNHOUSE","0",1910,"0","0",0,"High","Historic"
3,4,"three or more",2182,335000,154,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
3,5,"two",2851,255000,89,"2","1","1","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"Medium-Low","Recent"
3,3,"one",2076,7e+05,337,"0","0","1","0","0","SINGLE_FAMILY","0",1937,"0","0",0,"High","Old"
4,5,"two",5600,460000,82,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",1,"Medium-High","Recent"
4,5,"two",3660,599000,164,"2","1","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"High","Old"
2,4,"two",2202,255000,116,"2","1","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Medium-Low","Recent"
2,4,"two",1535,244900,160,"1","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-Low","Recent"
4,4,"two",3290,350000,106,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
2,2,"one",1092,48000,44,"0","0","0","0","0","MULTI_FAMILY","0",1956,"0","0",0,"Low","Old"
2,2,"one",1127,439000,390,"0","0","1","0","0","SINGLE_FAMILY","0",1920,"0","0",1,"Medium-High","Historic"
3,4,"one",2007,364900,182,"0","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
3,3,"two",1796,425000,237,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
4,5,"two",2967,484900,163,"0","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"High","New"
2,3,"two",1963,212000,108,"2","1","0","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Low","Recent"
2,3,"three or more",2253,195000,87,"2","1","1","1","0","SINGLE_FAMILY","0",1975,"0","0",0,"Low","Old"
7,5,"two",6500,949000,146,"0","1","1","1","1","SINGLE_FAMILY","0",1998,"0","0",1,"High","Recent"
3,3,"two",2111,6e+05,284,"0","1","1","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"High","Old"
4,3,"two",1748,449000,257,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
4,3,"one",1845,240000,130,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-Low","Old"
4,5,"three or more",3886,410000,106,"2","1","1","0","1","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-High","Old"
2,4,"one",2532,269000,106,"0","0","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-Low","Old"
2,2,"one",1728,350000,203,"1","1","1","1","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-High","Old"
4,3,"two",4592,1250000,272,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",1,"High","New"
3,3,"one",2539,384900,152,"0","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Medium-High","Old"
1,3,"one",1392,190000,136,"0","0","1","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Low","Old"
2,4,"one",1582,195000,123,"0","1","1","0","0","SINGLE_FAMILY","0",1922,"0","0",0,"Low","Historic"
2,3,"one",1591,130000,82,"0","1","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
3,5,"one",3359,350000,104,"2","1","1","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"Medium-High","Recent"
2,1,"one",768,349900,456,"0","0","0","0","0","SINGLE_FAMILY","0",2007,"0","0",1,"Medium-High","Recent"
2,3,"two",1371,345000,252,"1","1","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Medium-High","Old"
5,6,"two",5700,689000,121,"0","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
3,3,"two",1600,265000,166,"2","1","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-Low","Recent"
4,4,"two",4660,1100000,236,"3 or more","1","1","1","0","SINGLE_FAMILY","0",2003,"0","0",1,"High","Recent"
3,4,"two",2537,525000,207,"2","1","1","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"High","Old"
1,2,"one",1310,160000,122,"0","0","1","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,4,"two",1811,197990,109,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
3,3,"two",1606,194990,121,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
1,2,"one",1140,294900,259,"2","1","1","0","0","SINGLE_FAMILY","0",1947,"0","0",0,"Medium-Low","Old"
4,4,"one",4794,534900,112,"0","1","1","1","0","SINGLE_FAMILY","0",2003,"0","0",0,"High","Recent"
2,2,"one",1126,129900,115,"0","0","1","0","0","SINGLE_FAMILY","0",1942,"0","0",0,"Low","Old"
2,4,"one",2304,189900,82,"0","0","0","0","0","SINGLE_FAMILY","0",1969,"0","0",0,"Low","Old"
2,4,"one",1746,165000,95,"2","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Low","Recent"
4,4,"three or more",1496,210000,140,"1","1","1","0","0","TOWNHOUSE","0",2006,"0","0",0,"Low","Recent"
4,3,"two",2898,639900,221,"0","1","0","0","1","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
3,3,"two",1518,163900,108,"0","1","0","0","0","TOWNHOUSE","0",2004,"0","0",0,"Low","Recent"
6,4,"one",5255,845500,161,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2014,"0","0",0,"High","Recent"
3,3,"three or more",2117,415000,196,"2","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
5,5,"two",4502,650000,144,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
2,3,"one",2212,249000,113,"2","1","0","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
3,4,"two",3987,525000,132,"0","1","0","0","1","SINGLE_FAMILY","0",1991,"0","0",0,"High","Old"
2,3,"one",1505,189900,126,"0","0","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
2,3,"two",1248,135000,108,"0","0","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
3,3,"two",2030,230000,113,"2","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-Low","Recent"
2,2,"three or more",1457,399500,274,"1","1","1","1","0","CONDO","0",2012,"0","0",0,"Medium-High","Recent"
2,3,"one",1910,5e+05,262,"2","1","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"High","Old"
5,6,"one",5286,689000,130,"0","1","0","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
1,2,"one",864,125200,145,"0","0","0","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Low","Old"
1,3,"one",1053,230000,218,"0","0","0","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Medium-Low","Old"
3,3,"three or more",2323,325000,140,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
1,3,"one",1248,45000,36,"0","0","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
2,3,"one",1759,425000,242,"0","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-High","Old"
1,3,"one",1412,169900,120,"0","1","0","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
2,3,"one",1673,249900,149,"0","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-Low","New"
2,3,"one",1337,153600,115,"0","0","0","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"Low","Old"
3,4,"one",1736,274900,158,"0","0","0","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Medium-Low","Old"
3,3,"two",2100,279900,133,"0","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-Low","Recent"
3,3,"two",4132,945000,229,"2","1","1","0","1","SINGLE_FAMILY","0",2005,"0","0",1,"High","Recent"
3,2,"two",1418,205000,145,"0","0","0","0","0","TOWNHOUSE","0",2007,"0","0",0,"Low","Recent"
2,2,"one",1008,189900,188,"0","0","1","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Low","Old"
2,3,"one",1674,75000,45,"0","0","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
5,6,"two",4530,525000,116,"3 or more","1","1","0","1","SINGLE_FAMILY","0",1996,"0","0",0,"High","Recent"
3,5,"two",2552,290000,114,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
3,5,"two",4500,8e+05,178,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"High","New"
4,4,"two",2437,384900,158,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1000,310000,310,"0","0","1","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Medium-Low","Old"
3,5,"two",2383,229999,97,"2","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
2,2,"two",1108,285000,257,"0","0","1","1","0","TOWNHOUSE","0",1975,"0","0",0,"Medium-Low","Old"
1,1,"one",1131,305000,270,"0","0","1","0","0","CONDO","0",1885,"0","0",1,"Medium-Low","Historic"
6,5,"two",6621,9e+05,136,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",1,"High","Recent"
4,4,"three or more",2407,615675,256,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
2,3,"one",1008,149900,149,"0","0","1","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Low","Old"
3,3,"two",1520,185000,122,"0","0","0","0","0","TOWNHOUSE","0",2006,"0","0",0,"Low","Recent"
4,4,"three or more",2132,475000,223,"2","1","1","0","0","TOWNHOUSE","0",2018,"0","0",0,"Medium-High","New"
3,4,"two",2196,4e+05,182,"2","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-High","Old"
2,3,"one",1482,145500,98,"0","0","0","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Low","Old"
1,2,"one",960,225000,234,"0","0","1","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
5,6,"two",5239,636000,121,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2001,"0","0",0,"High","Recent"
5,6,"two",3589,7e+05,195,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"High","Recent"
2,3,"one",1500,250000,167,"0","1","1","0","0","SINGLE_FAMILY","0",1936,"0","0",0,"Medium-Low","Old"
4,6,"two",5900,7e+05,119,"2","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",1,"High","New"
3,4,"two",1615,279000,173,"0","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-Low","New"
2,2,"two",1104,84000,76,"0","0","1","0","0","TOWNHOUSE","0",1971,"0","0",0,"Low","Old"
3,3,"two",1780,195000,110,"1","1","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"Low","Recent"
1,3,"one",1025,109900,107,"0","0","0","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Low","Old"
2,2,"one",1347,374000,278,"0","1","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Medium-High","Old"
4,4,"three or more",2605,449900,173,"2","1","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"Medium-High","Recent"
3,3,"three or more",1560,185500,119,"2","1","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Low","Old"
2,4,"one",2671,359900,135,"0","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
3,3,"two",2048,240000,117,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
4,4,"two",3504,575000,164,"2","1","1","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"High","Old"
3,5,"two",4447,378500,85,"2","1","1","0","0","SINGLE_FAMILY","0",2011,"0","0",0,"Medium-High","Recent"
1,2,"one",1818,297500,164,"0","0","0","0","0","SINGLE_FAMILY","1",2018,"0","0",0,"Medium-Low","New"
2,3,"one",1744,124000,71,"0","0","1","0","0","SINGLE_FAMILY","0",1946,"0","0",0,"Low","Old"
3,3,"two",3451,695000,201,"2","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"High","Recent"
2,3,"one",1527,275000,180,"0","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
4,4,"two",2856,632500,221,"0","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"High","New"
3,4,"three or more",3104,624900,201,"0","0","1","1","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
4,4,"two",3378,439900,130,"0","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
1,2,"one",2104,125000,59,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,4,"one",2089,308900,148,"2","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
4,3,"one",4420,474900,107,"2","1","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Medium-High","Old"
2,3,"one",1737,2e+05,115,"0","0","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Low","Old"
3,3,"three or more",1884,249900,133,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
2,4,"one",1866,199900,107,"0","0","1","0","0","SINGLE_FAMILY","0",1967,"0","0",0,"Low","Old"
2,4,"one",1568,330000,210,"0","0","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Medium-High","Old"
3,3,"one",1512,279000,185,"2","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Medium-Low","Old"
3,4,"three or more",1152,243000,211,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-Low","Old"
3,4,"one",2772,649900,234,"2","1","1","0","1","SINGLE_FAMILY","0",1955,"0","0",0,"High","Old"
6,5,"two",5424,782500,144,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"High","Recent"
3,4,"two",2100,439000,209,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
5,6,"two",5840,1250000,214,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",1,"High","Recent"
2,3,"two",1326,275000,207,"0","0","0","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
1,2,"one",768,130000,169,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,3,"one",1792,258000,144,"0","1","1","0","0","TOWNHOUSE","0",1990,"0","0",0,"Medium-Low","Old"
2,2,"one",1978,210000,106,"0","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Low","Recent"
3,4,"three or more",2180,355000,163,"2","1","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Medium-High","Old"
3,3,"two",3198,710000,222,"0","1","1","0","1","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
3,4,"two",2038,599900,294,"0","0","1","0","0","TOWNHOUSE","0",2017,"0","0",0,"High","New"
3,2,"three or more",2010,615000,306,"2","1","1","0","1","TOWNHOUSE","0",2003,"0","0",0,"High","Recent"
2,3,"one",2100,265000,126,"0","0","1","0","0","SINGLE_FAMILY","0",1890,"0","0",0,"Medium-Low","Historic"
3,3,"two",2094,179000,85,"0","0","0","0","0","CONDO","0",1974,"0","0",0,"Low","Old"
2,3,"three or more",1509,350000,232,"2","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
2,3,"one",1134,302999,267,"0","1","0","0","0","SINGLE_FAMILY","0",1952,"0","0",0,"Medium-Low","Old"
2,5,"two",2017,265000,131,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
4,4,"two",3360,1175000,350,"3 or more","1","1","1","0","SINGLE_FAMILY","0",1953,"0","0",1,"High","Old"
